,Unnamed: 0,input,output
691,691,"Hi,

So the fee per month includes 4 hours of instruction and 4 hours of project time? 

What computer languages do you teach during instruction time?  

I am more interested in semi private (2 people), you can combine with any kid to bring the cost down for us. If you only do private, we may join next year, it may be more worth. 
Either way, please let me know once you are transitioned completely and have all the info and ready to start lessons. 

Thank you,
Swarna.",others
692,692,"Hi, please let me know once you transitioned completely and ready to start classes. I would love group or semi group (2 people) to avoid the one on one costs associated with it. Also, I think it is better 2-4 kids to work on a project and collaborate with each other. Also, my son is 13 year old, not sure how much he grasp the concept of it is advanced for him. 

How long it takes to finish this course?

Thank you,
Swarna.",others
693,693,"Hi Rich,

Do you think it is too advanced for 13 year old? Is it better to start at 14yrs/9th grader? I am interested in immersion program. Pls let me know if this is one year thing or once he finishes you will provide opportunities for internship or something else that he can continue to learn real skills in the next few years? Also what is the cost of this program? Is it monthly or yearly ( per school year). 

Is it still starting on Saturday Aug 7th? How I can sign him up?

Thank you,
Swarna.",program_info
694,694,Sounds good. Thank you.,unactionable
695,695,"Hi, 

I was wondering if you have one more spot for AI program this week. My son is attending, but his friend would like to attend.

Thank you,",registration
696,696,Is this class similar to the one I was supposed to take yesterday?,program_info
697,697,"Good morning,
My name is Oluwafolajimi Akeju. I enrolled for three AI class starting
yesterday but got a message it was canceled.  I am supposed to join the
class today but I dont have a link. Please kindly send me the link. Thank
you",program_logistics
698,698,"Thank you!
The 2 batches on March 14 and March 21 currently available unfortunately
overlap with spring break when I will be away.
Will there be a batch soon again but later on?",program_info
699,699,"Hello,
I am registered for summer AI Camp, and I think I paid the reservation fee
($250) twice. I had already paid it in December, but think I paid it again
today, when I reserved my spot with the 800 dollar scholarship I got. Can
you refund one of them, or maybe take of 250 from the full payment later,
which I plan to do this weekend,
Thanks,
Sidharth Mandava",monetary_issues
700,700,"Thank you so much ððð

El El jue, mar. 11, 2021 a la(s) 7:02 p. m., AI Camp 
escribiÃ³:",unactionable
701,701,"Ah, I found it. The questionnaire was forwarded by my mom, so I accidentally skip over the mail since I was busy with schoolworks.

Thanks you for your assistance.",unactionable
702,702,"Hello, this is Anh Truong who is going to join AI camp this summer. Regarding the questionnaire thatâs due tomorrow, I havenât received it yet. So where should I go to find the survey?",registration
703,703,"Thank you, I will check it out. If I have any questions Iâll let you know!!",unactionable
704,704,"Hello 

So I could not make it to the zoom on Saturday for the summer program but I am very keen on doing it. Can you please send the information for me to do it.

Thank you
Neil Mukherjee",program_logistics
705,705,"Dear Ana,

Thank you for getting back to me and for your interest.

Yes, please feel free to schedule a phone call with us at your convenience:
https://calendly.com/kidazzler-support/call-to-discuss-advertising-on-kidazzler

Best regards,

Jenny Kidwell

Kidazzler Micro-Influencer

Kidazzler.com  |  About Kidazzler",others
706,706,"Hi AI Camp team,

I wanted to let you know about Kidazzler's Mom Micro-Influencer Program,
where Micro-Influencer moms mention and post about businesses on social
media.

As a Micro-Influencer, I often come across people asking and looking for
recommendations or ideas that fit exactly with what you're offering. I'm
sure that you've often been online or on social media and came across
similar posts as well, but for one reason or another, you couldn't mention
or post about yourself. Even when you can post about your own business,
it's accepted as self-promotion while a recommendation coming from another
mom is much more trusted.

Kidazzler Micro-Influencers can be your eyes and ears on social media,
helping to promote your business by posting about you, thereby creating
social proof and building your brand awareness.

Kidazzler also has a Small Business Advertising Grants Program that covers
the Micro-Influencers, and I thought your business would be a great fit, so
I recommended you for it.


*Here is a link to apply for the Grants Program:
https://blog.kidazzler.com/kidazzler-small-business-grants-program
*

Make sure to mention that you have been recommended by a Micro-influencer
when you apply.
Sincerely,


Jenny Kidwell

Kidazzler Micro-Influencer

Kidazzler.com  |  About Kidazzler",others
707,707,"Hello, I recently sent an application for your summer program and have
decided to drop out of it. This was a quick last minute decision that I
didn't put much thought into. Embarrassingly enough, I was uninformed about
the program before filling out the applications which is the reason for
dropping out. I hope you understand.",program_logistics
708,708,Thanks!,unactionable
709,709,"Hi there! We havenât received the session details for todayâs class. Can you please send?

Thanks!
Brooke",program_logistics
710,710,Thank you! Will he get new meeting info? We havenât seen an email yet.,program_logistics
711,711,"Hi there! Just confirming Julian is set for AI camp on the 28th. 

Thanks!",program_info
712,712,"Thank you! Weâll take the Mar 28 session. Are those done every Sunday? Apr 4 is Easter and curios if there is a session on that day. 

Best,
Brooke",program_info
713,713,"Hello!

My son Julian Garcia is signed up for the AI lecture series today at 12pm CST and our internet is out. I tried calling Ana Alves to see about rescheduling but was unable to reach her. 

Is there another session Julian can attend if we canât resolve our cable issue?

Many Thanks,
Brooke Laudanskas",program_info
714,714,"Please see message below RE: incorrect Batch. We registered for Batch C but
were put into Batch A. Just need this corrected.

Thank you,
Crista Wheeler",program_info
715,715,"Hello Axel and Michael

 

Thank you very much for the opportunity for Victor.

He is passionate about AI and is working on a social network that may require some AI.

He is looking forward to learning with you.

In the meantime, let us know if he needs to prepare something.

Best regards,

 

Vanina

 

All my very best,

 

Vanina

 

Best regards â Bien cordialement

Pour plus dâinformation: nâhÃ©sitez pas Ã  consulter nos   videos et ce que disent nos clients  

2551 Hwy 70 SW - Hickory, NC 28602 USA  et en Californie pour mieux vous servir!



 

Vanina Joulin-Batejat - CEO 

Tel: 1-828-327-2290 France: + 33-970-46-46-35 Fax: 1-828-327-8678

  www.reussirusa-business.com ;   www.cosmeticexportpro.com;

  www.startingupinusa.com ;   www.implantationauxusa.com

This communication is only intended for the recipient. If you are not the intended recipient - please advise the sender and destroy this e-mail.  Please be further advised that the unauthorized interception or retrieval of e-mail may be a criminal violation of the Electronic Communications Privacy Act. I am not an attorney or an accountant and therefore cannot provide legal or accounting advice. I suggest you consult an attorney or accountant for legal or accounting advice.",unactionable
716,716,"Sounds great! Thank you!

Hyewon",unactionable
717,717,"Great!
We actually prefer to take 10-3pm in PST (1-6pm EST), so Jaywu can take
another class in the morning.

Thank you!
Hyewon



On Sun, Mar 7, 2021 at 12:07 PM Michael Ke Zhang 
wrote:",program_info
718,718,"Also, would you please confirm that your camp will run from *10-3pm in PST*?

Thank you!
Hyewon",program_info
719,719,"Hi,

My son registered for your AI summer camp and he wants to change his
preferred time period

   - from Session #3 (July 26th, 2021 to August 13th, 2021)
   - to Session #2 (July 5th, 2021 to July 23rd, 2021)

Would you mind adjusting his registration?
His name is *Jaywu Jun*, 9th grade.

Also, which *programming language* do you plan to use for this summer?

My son is familiar with Python, and achieved the bronze level at USCO.
He plans to learn C this summer, but has no experience with Java.
If there is anything you would like to recommend, please let us know.

Thank you!
Hyewon Jun",program_info
720,720,Thank you for informing me.,unactionable
721,721,"Awesome! Thank you so much! One thing I did want to mention was that when I
click on the link which takes me to a page where I can book a certain
batch, it then takes me to a place where I can put my name, email, phone
number, and school. It also asks me to insert a coupon code, but when enter
the code given, it says that the code is unavailable. I just wanted to
clarify if there was something else for me to do.

Thanks again for the opportunity,
Mohammad.

p.s.

I booked the batch which starts on March 21.",scholarship
722,722,Thank you so much!,unactionable
723,723,"Respected Sir/Ma'am,
    Hello Sir/Ma'am! I hope this email finds you well. My name is Shriya
Chakraborti and I am a 9th grader aspiring to learn AI. I heard about your
wonderful AI summer program, and am wanting to apply for the scholarship
for this program. Is there anything I should fill out for applying for the
scholarship?

Sincerely,
Shriya Chakraborti",scholarship
724,724,Can he attend if he is 12? I just saw that the age starts at 13.....,others
725,725,"Aloha, my son is 12 and attend a science based charter school here on Hawaii. He is interest in the program and would like to apply. Can we sign up even if we donât get the scholarship?",scholarship
726,726,"Hi,

I was planning on registering for the summer program, however, when I click
register it only allows me to join classes that are held in March. How do I
register for the summer course?

Thanks,
Priyanka",program_info
727,727,I would like a request for a session change in this class. Thank you,program_info
728,728,"Hello!

My name is Apurva Hari, and I was offered a scholarship to your AI Camp
Conceptual Course. I was on the website trying to figure out how to use the
scholarship code I received to pay for this course, however, when I'm
directed to the page to pay tuition, it doesn't have a spot to enter the
code. Where should I go to use the code to pay?

Thank you so much!
Apurva Hari",scholarship
729,729,"Hello!

In order to be considered for the Summer program itself, do we have to fill
out another application (separate from the scholarship application)?

Thank you!",others
730,730,"Thank you Rich, I appreciate it. Just to be clear, I would still like my daughter to enroll, so I only wanted to be refunded for the scholarship portion.",monetary_issues
